source_id,ra,dec,parallax,parallax_error,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,ruwe,astrometric_excess_noise,teff_gspphot,radius_gspphot,add_teff,add_r,add_g,add_b
5530147049359673984,128.62181699661565,-37.61112212681153,2.6901064875187664,0.027569704,5.5624104,6.651039,4.506224,2.144815,1.0050975,0.2189109,,,3026.1536363711875,1.0,0.698288946695018,0.4381053925591475
5537302945910490240,118.05423048621644,-40.575748984529646,8.983792700869946,0.22771204,3.393327,4.016076,2.7528837,1.2631924,6.0362544,1.9875182,,,4188.361502773536,1.0,0.8250721777099577,0.6843779214252168
5538834015851809792,116.6389367773592,-37.77270549095602,5.915152504964396,0.022900786,5.8213825,6.5589294,4.981158,1.5777717,1.0921336,0.18529062,,,3680.15878452252,1.0,0.7746136787698917,0.5900603244205669
5542859770291048704,125.33764465327565,-36.484145082370105,2.349329105130249,0.10050184,5.1399207,5.0404167,5.3188024,-0.27838564,1.1681439,0.7699155,17543.87,7.6511,15827.197957983846,0.7017395781175667,0.7990583003955997,1.0
5543196293877398016,124.57254072256885,-35.451701500946506,7.38591346670363,0.04648424,5.220325,5.842659,4.461929,1.3807302,0.9583399,0.3937331,4750.71,19.1672,3982.192321686272,1.0,0.8053819886035314,0.6480653944924132
5558856981578610304,102.49048184346044,-45.45067587264098,5.580414849513202,0.019461654,5.945801,6.8228397,5.0235376,1.7993021,1.0271574,0.15161029,5275.479,23.9882,3392.60161665442,1.0,0.742877096506561,0.5284092196634723
5559265690666326016,105.98816863278284,-43.60630237142991,58.61923555068,0.04773396,5.391417,5.711598,4.905869,0.8057289,1.1307653,0.4238616,5690.858,1.2648,5263.460610751447,1.0,0.9141976709080499,0.8422197078571139
5583216215017531648,102.46019909902276,-32.508458997835874,4.830039669869132,0.17891063,3.4911032,3.4947646,3.4411066,0.05365801,3.0411096,1.6042923,35000.406,10.0906,9501.706057172056,0.8051405251571145,0.863814417080249,1.0
5585285049228526080,114.86379375953553,-38.30795199266816,5.157556531638598,0.08640587,4.78793,4.7018332,4.952903,-0.25106955,1.1944547,0.86789393,16049.482,4.7543,14956.05376996261,0.710470183543907,0.8046790568783065,1.0
5588312348336552576,114.34204534770792,-34.968397005233975,8.472940767313991,0.51173246,4.411278,4.461362,4.559009,-0.09764719,5.169227,5.0377913,,,11533.401693612595,0.7575341822959918,0.834477637447673,1.0
5591586934482347648,111.67689626356731,-34.140668658460875,2.963975723146305,0.04820981,5.868194,5.780616,5.9974775,-0.21686172,0.96147054,0.460232,,,14005.361353817867,0.7211700638408243,0.8115269954210487,1.0
5592867453213998720,110.75286395183456,-31.923756381646463,2.525671639444549,0.06767982,5.373729,5.2927504,5.487861,-0.1951108,0.9478399,0.6564751,,,13468.049140213092,0.7278752978595919,0.815795939099541,1.0
5596975125580580736,119.41706711464808,-30.334542150454148,1.715673786161027,0.1001999,4.740834,4.8239465,4.526765,0.2971816,1.72619,0.92868537,,,7479.822707619424,0.9030246195793535,0.9218670402495037,1.0
5599824647403389952,115.95193084548448,-28.95480827545906,0.9731727800868006,0.16270274,3.8961058,4.020629,3.6194382,0.40119076,2.663605,1.4584547,,,6873.907373437533,0.9686556546474513,0.9592722424604998,1.0
5609706954829086208,107.42905406952106,-27.88325159620999,3.387937286979417,0.059711725,5.8235044,7.4327874,4.564309,2.8684783,0.93506986,0.5654679,,,2471.627997249981,1.0,0.6193304495631978,0.26440417596145294
5612323414549657728,114.70770724641432,-26.80375088742428,8.305822243815244,0.10404825,4.4215617,4.337328,4.590113,-0.2527852,1.0559961,0.9784618,17115.793,3.5913,15007.59504975241,0.7099273190291167,0.8043304364816156,1.0
5612492292661869824,113.64474391633894,-27.011957075035536,9.840501576705114,0.030059908,5.495118,6.0090775,4.8219304,1.1871471,0.9806658,0.25409427,5245.1196,10.3085,4334.1017520978085,1.0,0.8384148293615962,0.7086571757477629
5618656704605269376,111.92889630851904,-22.85920068311233,2.758750050834584,0.108968645,5.9534345,5.903602,6.003744,-0.100142,2.3790166,0.9448502,,,11575.206285687529,0.7567750793388587,0.8340034827651285,1.0
5625362694738036992,131.21631383307536,-37.14723408776793,1.5347798323276678,0.051396944,5.69474,5.6188674,5.7939587,-0.17509127,0.84177816,0.45042247,16255.076,11.1786,13012.7371437596,0.7340000380247697,0.8196804464712449,1.0
5661680869465062016,144.25055355255122,-25.29659858926028,11.442854608099992,0.071071886,5.381495,5.930672,4.6817074,1.2489648,1.2132479,0.3574667,,,4214.843813323733,1.0,0.8275308337392626,0.6888711251231495
5699895873562610176,125.1138719641984,-22.92468005014269,4.195236677150723,0.019260705,5.8474727,6.3631506,5.1737914,1.1893592,0.8663366,0.14355068,5284.743,20.2489,4329.712228932617,1.0,0.8380195595008673,0.7079415437880644
5702029029197580160,129.7817536866983,-22.659852437256102,50.9663435616347,0.3068424,5.1269636,5.231778,4.3492813,0.88249683,6.453854,2.0375378,,,5043.806602137906,1.0,0.8975694114555066,0.8134869456239647
5713807856749312512,122.25676600732773,-19.245052108300168,7.213767032709088,0.13744594,4.3570156,4.291919,4.491103,-0.19918394,0.8875902,0.9922533,13654.321,4.8202,13565.121307690133,0.7266242227074804,0.8150007282042695,1.0
5718613169236705536,117.42192639046708,-17.228929206524345,12.694167701004062,0.070955165,4.7613873,5.4219747,3.9797213,1.4422534,0.8076098,0.48658764,,,3882.4832287749377,1.0,0.7954904770639032,0.6295928037004314
5744088711914622976,137.17565910427717,-8.589535654051723,4.871718161937892,0.12549634,5.61151,5.565439,5.6056423,-0.040203094,1.8118521,0.78454226,,,10656.10848071138,0.7751548637376248,0.8454267472896914,1.0
5772879737424829184,214.55733140588052,-81.00804837407807,22.922922591027618,0.11799882,4.8351088,4.959763,4.6344895,0.3252735,1.2503188,0.8876021,7508.5566,2.3789,7304.931553022127,0.9182807815521876,0.9306643035608307,1.0
5777500503761872128,250.7636123793369,-77.51901026223308,20.953498571815366,0.15968277,3.9250965,4.482829,3.2428083,1.2400208,3.2861485,1.1468138,,,4231.671767818686,1.0,0.8290851512987031,0.6917071005509333
5786929090848333568,211.3311135049153,-76.79690699917452,8.380805497629552,0.35742953,3.0503223,5.747675,2.2224638,3.525211,2.6450868,2.5023215,,,2121.2969260465193,1.0,0.5597067211174113,0.1167153302217397
5820481547175876992,238.87322281303983,-68.60302913643213,2.9494801312384684,0.06183241,4.795941,5.3447824,4.1133885,1.2313938,0.8975045,0.58405155,,,4248.037123111693,1.0,0.8305908236367141,0.6944509864733219
5824367461802186624,227.37460268954368,-67.08415022301814,0.922347117474408,0.032648254,5.571874,5.9343195,5.033975,0.9003444,0.9383341,0.27890193,,,4995.49281198341,1.0,0.8938148735625886,0.8069578456548483
5832443890116140032,238.34556107533703,-62.60662686538769,5.689131728485251,0.053038977,5.710982,6.468059,4.8594866,1.6085725,1.9719397,0.42030987,,,3637.186799303034,1.0,0.770032024849103,0.5812803111841446
5833110434699732352,238.88444226282857,-60.17796191188136,17.993784056261298,0.056759395,5.806118,5.9612346,5.523884,0.43735075,1.3626539,0.418695,7040.7134,2.2172,6687.396197600483,1.0,0.9768208614705035,1.0
5843518239925459456,195.57143877146015,-71.5489615462354,37.38863264139122,0.58396655,3.25495,3.967187,2.5907924,1.3763945,5.591848,5.778433,,,3989.4209225101736,1.0,0.8060894350659145,0.6493804920382957
5859405805013401984,184.39008382548533,-67.96085330413052,9.991496143923554,0.19985627,2.7034264,4.428343,2.1071463,2.3211966,2.184602,1.3310207,,,2868.709817057814,1.0,0.6774468884978887,0.39416486306259174
5859445146896955520,185.53023379273657,-67.52213313126967,9.990339151747708,0.06023845,5.151627,5.208057,4.922387,0.2856698,0.9137784,0.59437287,,,7554.168963054577,0.8971475085342215,0.9184609295795158,1.0
5873543394225295104,226.20182756080143,-64.03131338224604,11.756095320410914,0.06609181,4.900535,5.3862805,4.259497,1.1267834,0.7850282,0.5431008,5250.435,10.2407,4457.596346129135,1.0,0.8493742900690218,0.728413794952158
5884607985911748224,237.7783239383998,-55.05555381418196,1.6511897789117371,0.043826144,5.721884,5.719077,5.667116,0.051960945,0.7647149,0.31705037,17666.398,11.8578,9520.12188198558,0.8045781686834627,0.8634723283386594,1.0
5885063321137593216,237.5293098929536,-53.20994525083356,10.35903537429594,0.05368259,5.768804,5.725338,5.814008,-0.088670254,0.80086863,0.37646717,11324.063,2.1071,11385.735157966363,0.7602685370153683,0.8361838806443448,1.0
4423865487962417024,236.00738859967447,2.5145586194039797,67.60073784021641,0.036033303,5.7004476,6.040487,5.187979,0.8525076,1.0497818,0.22289032,5579.6113,0.9832,5127.260054957595,1.0,0.9039707823795293,0.8245831856564199
4434820128469285248,251.94333015762655,5.246571902304528,7.7183720537095635,0.114744924,5.198735,5.201991,5.1697173,0.03227377,1.3975159,0.7247312,,,9739.712684823997,0.7981188199593099,0.8595355696710159,1.0
4459409469075689216,248.1504061433156,11.487689050289838,8.952336703856218,0.1453906,4.2325697,5.0979395,3.334741,1.7631984,2.3924425,0.92470104,,,3436.2576936628293,1.0,0.7478646537736175,0.5382313834535207
4518559067185584128,282.2225173906778,19.328636922178607,11.278190653025767,0.042342708,5.887765,5.884472,5.8627067,0.021765232,0.99586,0.3149821,9883.488,2.1829,9861.611594736629,0.7947160105899325,0.8574561213309582,1.0
4530386346267403008,275.5363084455299,23.28551743458474,5.452340156573915,0.10567866,4.6650925,5.667792,3.6947374,1.9730544,1.6926425,0.8710257,4467.3765,64.5596,3197.5529975472523,1.0,0.7197798838577923,0.4822166259853136
4549810348739267328,263.41412129724665,16.317299923481663,10.10791493535939,0.043796755,5.412944,5.9111276,4.7566533,1.1544743,1.2032144,0.37440974,,,4400.039954565904,1.0,0.844304765123699,0.7192952720534362
4553915070463303168,263.3449666891788,19.256273101037205,25.786873335935425,0.048020277,5.5210047,5.775702,5.1084814,0.6672206,1.1542283,0.35075375,6134.876,2.3369,5716.223891709181,1.0,0.9463870886456744,0.8970440893976047
4574299741163124992,259.85037921027754,27.2837412888598,2.364303538209172,0.01963288,5.9684935,7.0743537,4.9164877,2.157866,1.155786,0.15669103,,,3013.898233974989,1.0,0.6967059757609022,0.4348097723945996
4620602615348621952,46.885756860866536,-78.98893050938338,12.457817424998602,0.047233015,5.607258,5.751659,5.3441505,0.40750837,1.0954428,0.39649147,7183.7056,3.4451,6840.510558051125,0.973696344794901,0.9620989874288285,1.0
4624582332045559808,69.59037771031555,-77.65605475397481,6.037733270006052,0.02229104,5.7392387,6.2922945,5.034402,1.2578926,1.0173988,0.17631024,,,4198.185414068712,1.0,0.8259860529004177,0.6860490653436789
4705870257478348416,19.396244240406755,-65.21175158297395,2.635811339887546,0.024144014,5.8476653,7.200595,4.677569,2.523026,1.0827891,0.18676257,17963.096,47.7181,2707.9377463062415,1.0,0.6549489250066199,0.34529710632479965
4711964609912834176,21.27234708005984,-64.3695486242912,3.463825659539693,0.04640349,5.2771287,6.169995,4.344332,1.8256626,1.2439326,0.41490024,,,3361.44350317031,1.0,0.73927798157406,0.521288739860166
4732182395365306240,54.4357680073162,-55.39632336830415,2.388042241648205,0.061308518,5.9553657,8.740383,4.4728074,4.2675757,1.3226267,0.58663416,,,1829.448582610719,1.0,0.5019695534871002,0.0
4767368897757788288,87.45757439869,-56.166989810338,17.576357682340994,0.15362959,4.1727095,4.754416,3.4993234,1.2550926,1.709561,1.4169561,,,4203.395092326033,1.0,0.8264698189676262,0.6869332011349495
4767989331552037120,86.80557072204736,-54.36072505274557,2.975162967662067,0.046308495,5.686581,6.4357867,4.84839,1.5873966,1.1482837,0.23757511,,,3666.6177860837647,1.0,0.7731757420150153,0.5873089178817076
4817812876332636544,71.48070679299407,-39.356702753244576,10.504878810550377,0.020186821,5.747452,6.283207,5.0535154,1.2296915,0.9206138,0.15934767,4879.775,9.4231,4251.282043288576,1.0,0.8308886789407206,0.6949934010775395
4959261095876515840,26.81966866772293,-41.75970169797375,5.217051789037815,0.042435452,5.5500526,6.4427285,4.6147027,1.8280258,0.91834056,0.35646158,,,3358.6790357010086,1.0,0.7389570446002258,0.5206524522820649
5032256161014732416,14.651598785584168,-29.35743084547439,4.622407535077458,0.19059515,4.268622,4.2073607,4.375148,-0.16778708,1.1211789,1.047061,13749.596,5.8667,12855.085034180755,0.7362264929000113,0.8210890541758196,1.0
5083637335812644736,58.42807412986235,-24.6122574101642,9.95848020725859,0.17217682,4.596625,4.5392303,4.704957,-0.16572666,1.7994798,1.3211263,,,12811.385717597042,0.7368539238249439,0.8214856765750956,1.0
5134765416778736512,29.167801413987608,-22.52689417375069,7.328993991597423,0.12635297,4.4074054,5.170512,3.5690315,1.6014807,1.0164021,0.8056028,4373.929,32.2183,3646.9885067336036,1.0,0.771081826001933,0.5832955206801733
5168901782487608704,52.41268931082803,-6.804849667838861,8.694864245734943,0.030879151,5.7293477,6.2260056,5.0696726,1.156333,1.0936453,0.18798131,4812.261,11.1228,4396.232398548904,1.0,0.8439670635393226,0.7186866176654771
5171076479048181760,39.89157957562392,-11.873214484889791,,,4.6161366,4.9373693,4.32991,0.60745955,,10.988538,,,5938.488606047963,1.0,0.9612672298676337,0.9220592388247237
5181972982876800256,49.09061022703337,-5.730556894722606,2.341457545990912,0.04145493,5.6624117,6.587913,4.712253,1.87566,1.6610154,0.25949752,,,3303.9403012025005,1.0,0.7325472374835775,0.5078974679153214
5199170719128170112,160.4642455579782,-79.78326109285615,3.0764502004059047,0.04388992,5.9383507,5.9034314,5.9491777,-0.045746326,0.8955825,0.33072594,,,10734.242330605057,0.7734384405593122,0.8443649712783469,1.0
5209038595468151168,130.33061919102113,-78.9632435000351,10.16790816850499,0.06651629,5.442643,5.38957,5.5212917,-0.1317215,1.0133097,0.57398313,,,12135.408580357209,0.7471844567861384,0.8279950956217337,1.0
5210161643517558528,125.157932845295,-77.48429877760321,21.34621785118117,0.101040825,4.0109277,4.6010046,3.2983024,1.3027022,2.950846,0.7807632,,,4116.612193776626,1.0,0.8183319323808097,0.6720142237564618
5222191159719547776,136.40984566742884,-70.53845796451294,2.470565840728334,0.092872225,4.599252,4.5356336,4.690042,-0.15440845,0.92684466,0.90003306,19763.316,10.0676,12577.162882723727,0.7402965013094983,0.8236592600149989,1.0
5236628743853286528,173.08331578747874,-66.9618014529212,9.873114595183088,0.028694173,5.5877237,6.1402445,4.8857107,1.2545338,0.92157364,0.2422929,4863.1406,10.8239,4204.436415042343,1.0,0.8265664433614207,0.6871097518365348
5257592479224706176,149.51991330645797,-58.86115458326822,2.8824787677975467,0.15980339,4.818587,7.9184403,3.3922112,4.526229,1.7818667,1.4254586,,,1745.9421918212483,1.0,0.48374484362262304,0.0
5266847068565574400,101.23164036281892,-70.43372960514318,4.607195334757345,0.032027062,5.6830087,6.358686,4.8891115,1.4695745,1.1346822,0.26437005,4659.4585,27.676,3839.851269518812,1.0,0.7911834605979787,0.6214987650959731
5267405964069463680,107.17669014871674,-70.49661385571888,22.75007592323202,0.4618944,5.594026,5.8154645,5.2180786,0.5973859,10.064108,3.8334665,6411.651,2.496,5977.797740719489,1.0,0.9638408210834013,0.9263659116918563
5288387527849406592,112.2142501905378,-64.5098451837811,4.419023799272979,0.028984092,5.7478204,6.6473703,4.797702,1.8496685,1.1924121,0.20418379,,,3333.5780745557117,1.0,0.7360308365042663,0.5148406895199468
5295190897782497408,115.7219476192905,-58.22988664140151,5.019069719034587,0.109023064,5.921666,6.4453073,5.2428503,1.202457,5.5775337,0.9508949,4973.0693,16.3105,4303.91170313071,1.0,0.8356881306879684,0.7037160731882193
5298744450657203840,141.02289344909343,-61.64911918645496,8.988957924070261,0.03176896,5.709192,6.2327337,5.024841,1.2078929,0.9884804,0.2222532,4871.4453,10.8748,4293.29822822141,1.0,0.8347249988847064,0.7019682686888412
5306951892646516992,142.80522590576416,-57.03435042166543,14.623396609093676,0.18577716,2.5465453,3.7475293,2.1003063,1.647223,2.7200034,1.222464,,,3584.712670542761,1.0,0.7643632804121165,0.5703627273935755
5310393535853560576,140.52832321650078,-55.01061135363584,,,2.487886,2.9101694,2.663476,0.24669337,,1.8790225,,,7818.385065746781,0.8785792445734674,0.9076355720720097,1.0
5321960810472050944,128.96668651968724,-50.969598127492105,6.702051076011502,0.06562817,5.767693,5.687428,5.8412547,-0.15382671,1.0711073,0.5799593,13939.863,2.7584,12565.38342357501,0.7404732894941523,0.8237707626898553,1.0
5350406619413548032,160.66897013737804,-59.21574664835191,0.4715162019040973,0.06688642,5.271519,5.4246383,4.9629006,0.46173763,1.0295997,0.59930414,15104.513,33.6509,6567.673370408204,1.0,1.0,0.9871994699254745
5353181099561680896,162.99359976131558,-55.138294819411215,5.185961517402608,0.020248344,5.9674907,6.7790213,5.0806527,1.6983685,0.9550798,0.10989543,,,3517.637740748763,1.0,0.7569951639681743,0.5560800327973676
5363161881982260352,161.42095102948417,-47.45980120676098,2.511500548865757,0.037514668,5.414826,6.917991,4.205505,2.7124863,1.0847387,0.33524176,,,2572.9106154755104,1.0,0.6349964189345428,0.30055922085073145
5367425581914388864,158.13995431417197,-44.61860686218007,8.705941944030783,0.024910722,5.6786556,6.1277413,5.0637503,1.0639911,0.899903,0.19981602,5150.888,9.6458,4594.169411008719,1.0,0.8611462871280775,0.749457231822886
5369005236530881152,179.79514817657375,-51.69678671498702,3.0249768631289813,0.02420664,5.676183,6.302194,4.9147897,1.3874044,0.9864546,0.18942042,,,3971.11812861548,1.0,0.8042956883678293,0.6460444739143033
5411194700284822528,147.67446453064946,-46.93377828822762,5.422660016218994,0.05388286,5.455289,5.9720144,4.7779326,1.1940818,1.5124385,0.4590987,4712.539,22.4035,4320.372179612925,1.0,0.8371771671198784,0.7064156739718408
5411771119252271872,148.57346011851553,-45.28348755463208,2.8712486913323976,0.042862255,5.792909,5.719745,5.8929844,-0.17323923,0.88693386,0.40794444,14070.877,5.9688,12972.352951800813,0.7345649232537097,0.8200380065076902,1.0
5412407358526491776,146.62646244009764,-44.75506123971607,3.0025686119408013,0.05912142,5.5305204,5.43918,5.6793456,-0.24016571,0.9497926,0.5703467,15120.524,5.6914,14637.55800523319,0.7139052843832807,0.8068823640938312,1.0
5424088157738631552,141.2824251841136,-43.97641926022668,3.5307428127688247,0.07013889,5.0859585,6.581846,3.8731184,2.7087278,1.2542355,0.60835063,3569.2288,126.3795,2575.4555545760463,1.0,0.6353820690263493,0.30143740872578223
5474318762333196544,158.73993195863366,-23.17609227004573,15.631855119731863,0.033326615,5.986327,6.2241364,5.588418,0.63571835,1.2547932,0.17206088,6255.002,2.9605,5831.119837097984,1.0,0.9541499598247389,0.9101189869959582
5477252568594455424,95.75588390830104,-63.68305840579644,2.8437197374286844,0.03745428,5.469974,6.5582495,4.425971,2.1322784,1.1750656,0.2958028,,,3038.022799839279,1.0,0.6998159299499546,0.44127820191330597
5492531416535100672,112.4986742691616,-52.65091694455081,9.236019862100068,0.024654105,5.597071,6.1015253,4.932925,1.1686001,0.9088248,0.21568139,4852.2896,10.8253,4371.275549909258,1.0,0.841746310899126,0.7146801824534686
5499415974230271488,92.57458961026852,-54.96860694005012,2.1502738856897965,0.15161394,4.720275,4.569873,4.913313,-0.34344006,1.5527974,1.2467824,9999.556,28.5917,18453.44484287179,0.6799462093060229,0.784894028792581,1.0
5503926926843019904,106.80524903461742,-51.96808234060046,5.4514936991300615,0.036296505,5.6982284,6.1851273,5.0602617,1.1248655,1.5760663,0.31681618,4975.5215,16.2592,4461.64139917921,1.0,0.8497281097189102,0.729048922869514
5504850447891220992,105.21436937243438,-51.402496442687614,4.3904550603083,0.09068179,4.2988853,5.417918,3.2664845,2.1514337,1.5568587,0.91433114,,,3019.9256496717826,1.0,0.6974853106100148,0.4364331132535163
5514174478297109888,121.1766037014319,-50.5903895917958,2.4038545653397088,0.024466265,5.597536,6.2074466,4.8523455,1.3551011,0.92828953,0.21820831,,,4025.3229506407974,1.0,0.8095841976458362,0.6558653756691175
5517239366958299776,118.2650856736453,-49.61297718879144,4.084498273173237,0.1082583,4.572828,4.45718,4.794816,-0.337636,0.8681362,1.0300957,22431.076,5.0102,18179.534127472016,0.6819635429929807,0.7862133426087449,1.0
5519266900766220800,122.37211545208515,-47.3452393935982,2.6051958137295665,0.12347601,4.196464,4.0926385,4.398476,-0.30583763,1.1728449,1.1169907,20144.336,9.6057,16826.739171462217,0.692743273746554,0.7932347121849591,1.0
5520757731149443712,122.39956751171958,-44.122753377771616,3.059060106532097,0.11871088,5.1504083,5.0621686,5.3037767,-0.24160814,1.4525871,1.1699224,15875.345,7.488,14678.813496484803,0.7134523052401694,0.8065920820739559,1.0
5522096008597568000,130.48708723542606,-45.41069183378232,0.5990418486351304,0.06852988,5.1157784,5.246611,4.8520384,0.39457273,0.9268601,0.58407676,,,6909.274499883639,0.9635502141481905,0.9564026848981604,1.0
5544669257193493504,122.97231601779876,-35.77303387474525,3.043099422928098,0.047263447,5.268675,6.9368205,4.005844,2.9309764,0.8858675,0.38448632,,,2433.2923145460713,1.0,0.6132327569656951,0.2500661495192131
5547686493207863424,121.06742601306048,-32.67480007276501,0.8125831094136867,0.101293,4.0994883,5.4228754,2.989344,2.4335315,1.4199051,1.0247737,,,2776.893037265539,1.0,0.6647576527834232,0.3667970724673896
5579410805272397056,104.19040514232236,-35.34130973859242,4.918149971385561,0.021408394,5.879416,6.5235367,5.103699,1.4198375,1.0417995,0.15682313,4767.1772,22.3818,3918.204357271479,1.0,0.7990630471594219,0.6362831156714911
5580063399781825280,98.08948353584422,-37.697059702338336,11.469225803972678,0.078176744,4.9751806,5.478412,4.321864,1.156548,1.0878605,0.61551446,5085.896,11.3031,4395.792416195287,1.0,0.8439280215632391,0.7186162405957738
5580229563477650304,98.85086230701592,-36.77978385882829,6.26444400495832,0.061483543,5.935912,5.6842246,5.8199105,-0.13568592,0.8193135,0.4975698,15171.312,2.4557,12210.080160321515,0.7459814168278569,0.8272390567647259,1.0
5587229982219281152,114.68286925912444,-36.49680797433348,2.7890236382983447,0.1113408,5.749745,5.6676326,5.8679996,-0.20036697,2.0370386,1.1012826,16221.45,6.6387,13593.611371920602,0.7262604903542954,0.8147694206797068,1.0
5610441600394646016,105.42975475577698,-27.934808608833123,2.508532778196012,0.15896863,2.7605493,3.9819047,2.2132776,1.7686272,2.551919,1.1405444,,,3429.6192284750623,1.0,0.7471103309631851,0.5367491998084042
5611112165048662656,108.05086710001012,-25.9425465302076,3.59232585809667,0.049983777,5.887287,5.789985,6.0366106,-0.24662542,1.0453184,0.4719315,15164.999,4.0776,14824.376402938684,0.7118733232201435,0.8055796005253918,1.0
5637290162510498688,142.4769948009222,-26.589612013832756,4.044697469312607,0.07309573,5.0724587,5.755964,4.2798343,1.4761295,1.2062258,0.49839345,,,3829.767269986697,1.0,0.7901577030054239,0.6195664648026922
5663558453071724288,145.55812521272944,-23.91440138294453,66.8827127039656,0.11231256,4.772147,5.053922,4.3531423,0.7007799,0.8518801,0.6224332,6030.947,1.3017,5599.032673532527,1.0,0.9383067115429334,0.8833756684227294
5683294588007263360,139.8882356331842,-15.834901702951452,6.492709783757276,0.069483496,5.3955507,6.0593743,4.609922,1.4494524,1.1438837,0.43243968,4691.7695,20.4133,3871.1545526455675,1.0,0.7943505963681434,0.6274536972876635
5688852413126934912,145.07639180659032,-14.332378738833505,6.995165569673457,0.18968177,5.028224,4.9563017,5.1595488,-0.20324707,1.6823126,1.1854637,15269.0205,3.6063,13663.536846831787,0.7253742691299455,0.8142056378084367,1.0
5698015743046182272,121.8856299797689,-24.304115553778075,51.39988628348321,0.2445377,2.7505891,3.302004,2.5121741,0.78982997,4.3845735,1.8070413,,,5311.522600133714,1.0,0.9177434402792174,0.8483090194472732
5711199471578643200,119.21462935159946,-22.880091781615068,5.680558604171129,0.12791175,4.0176034,4.3853807,3.477266,0.9081147,2.5983114,0.9167196,,,4974.763324328452,1.0,0.8921928083292303,0.8041322341245262
5714980790836927104,121.13543946334936,-17.665582575809275,2.723935524323642,0.019775001,5.938343,6.798459,5.02524,1.7732191,0.98358613,0.13370521,,,3424.024803539776,1.0,0.746473506936273,0.5354969732620185
5738958360595725312,139.9431298177414,-11.974797638401844,9.451398159796312,0.13491967,4.520355,4.9891953,3.9057052,1.0834901,1.059766,0.7698807,5172.0234,15.6639,4550.825423251114,1.0,0.8574485665522562,0.7428665938198632
5745464991235898752,141.94395258828746,-6.071625333156992,32.299425427350585,0.3604167,5.1625314,5.5370994,4.6878138,0.8492856,4.9108925,2.4339085,,,5136.400932192887,1.0,0.9046656004898473,0.8257849262906329
5746003103393673728,139.1739963187711,-6.353130548472965,9.37793333207303,0.5419192,4.8943553,5.4855947,4.1604815,1.3251133,6.685858,2.736849,4787.2134,31.5649,4077.0435429290937,1.0,0.8145643535914235,0.665073491783353
5755596651583687552,129.3632186377012,-4.9339817063655484,7.50222101921109,0.029749973,5.896471,6.41417,5.217416,1.196754,0.9877835,0.15651074,4988.2637,11.7216,4315.105964395758,1.0,0.8367013964059814,0.7055534468956874
5762217876246382080,132.34043464815636,-3.443126628267924,7.595431952277188,0.10885345,5.2753963,5.233003,5.3294363,-0.09643316,0.988618,0.60691214,,,11513.180759275318,0.7579036969253627,0.8347083710560135,1.0
5769485441949747968,180.5809892770738,-85.63175087692564,9.71443485325618,0.024091775,5.6326847,6.2860336,4.857391,1.4286427,1.0251806,0.22272624,,,3904.0913897787923,1.0,0.7976554771078449,0.6336496957615041
5793832576460458624,223.3069160504166,-73.18995469291359,10.507665701152938,0.35216907,5.532525,5.971904,4.898243,1.0736609,7.394892,2.38505,,,4572.5664854912875,1.0,0.8593077005280687,0.746182410058242
5875879684681370624,229.7047355591172,-60.49634901289514,1.209117049707579,0.08197051,5.378384,5.3296127,5.4170465,-0.087433815,0.8332339,0.6331913,19477.56,9.798,11365.727173126748,0.7606455538386357,0.8364189313138354,1.0
5878286859176627840,222.31210373626112,-59.40740178791172,1.4418848950183576,0.031150552,5.9270983,6.864448,4.9714217,1.8930264,0.8624967,0.23023002,,,3284.4386731939508,1.0,0.7302379446851404,0.5032799415163026
5894639895631199104,219.3016624009048,-53.06085978434691,4.662665943966114,0.064243846,5.9572873,6.746325,5.082879,1.663446,2.1850972,0.3703413,,,3563.15177638595,1.0,0.7620099808487948,0.565812455065749
5907202503156812032,227.21078662442,-45.27994070167525,,,3.9599392,3.9337082,4.1707687,-0.23706055,,4.9139023,,,14549.625046051642,0.7148790111715199,0.8075060862265316,1.0
5957938608303888896,267.5463147469851,-40.09044123077516,0.8147793941012971,0.1266035,4.686216,4.867371,4.36936,0.4980111,0.7729956,0.807358,,,6397.922967942368,1.0,0.9903356191209216,0.9703801497625278
5959852858004244992,260.554104775648,-41.12134309517184,4.607261379188074,0.027211957,5.98198,6.8464255,5.0653834,1.7810421,0.7730859,0.10761419,,,3414.537162201577,1.0,0.7453911283587061,0.5333666883429623
5962236255626899456,264.3621682618562,-38.06637972903992,1.1468712455013226,0.030545471,5.877388,6.5105095,5.113537,1.3969727,0.886179,0.1428968,,,3955.3534132578316,1.0,0.8027440438229786,0.6431545517917323
5977574167957621504,255.15409169299517,-35.934422595487824,9.247314865262949,0.036145374,5.6417108,6.1994634,4.9376945,1.2617688,0.8275258,0.21665922,4550.44,12.6259,4190.995614652145,1.0,0.8253174276831262,0.6848265144450834
5982983009232529664,237.48938391859704,-48.91245395573716,13.305812548495007,0.3422759,5.831314,5.860475,5.752967,0.10750818,7.6979084,2.8660073,,,8955.705186018686,0.8235273574568961,0.8749429652231653,1.0
5985535937808424448,235.6550837145608,-49.489634907621344,5.318767067465735,0.033262312,5.5928206,6.272823,4.795296,1.4775267,0.90879244,0.22298674,,,3827.6249808123157,1.0,0.7899394387353551,0.619155071698663
